sgRNA_target	locus	Gene name	Product	condition	wmean_fitness	sd_fitness	p_fitness_adj	comb_score
nc_slr0487	NA	NA	NA	CO2_30percent	-0.26483153886075605	0.4255147409391343	0.504337885241794	0.07872869798211772
nc_slr0487	NA	NA	NA	CO2_4percent	0.2767833149440374	0.24993153634658494	0.4932155109041902	0.08496231252643105
nc_slr0487	NA	NA	NA	CO2_ambient	0.06368991375811658	0.23321867083718878	0.9598533619456366	0.0011333689976088114
nc_slr0488-as	NA	NA	NA	CO2_1percent	0.3153361933003552	0.16502835590855022	0.7993298585256889	0.03067400148234203
nc_slr0488-as	NA	NA	NA	CO2_30percent	-0.331495546806413	0.11168835604870807	0.8367760542520853	0.025654691098239805
nc_slr0488-as	NA	NA	NA	CO2_4percent	-0.01765469288258135	0.12113826063074525	1	-0
nc_slr0488-as	NA	NA	NA	CO2_ambient	-0.11328308074083336	0.47555387414865186	1	-0
nc_slr0492-as	NA	NA	NA	CO2_1percent	0.02492464230656539	NA	1	-0
nc_slr0492-as	NA	NA	NA	CO2_30percent	0.08807816651742692	NA	1	-0
nc_slr0492-as	NA	NA	NA	CO2_4percent	0.09224244168645777	NA	1	-0
nc_slr0492-as	NA	NA	NA	CO2_ambient	-0.14403466207918827	NA	1	-0
nc_slr0513-as	NA	NA	NA	CO2_1percent	0.2665952345658306	0.017371246009392396	0.3416613621896881	0.12434111895480071
nc_slr0513-as	NA	NA	NA	CO2_30percent	-0.2913755532899218	0.38993431774389825	0.8497182117527863	0.020607557435714012
nc_slr0513-as	NA	NA	NA	CO2_4percent	0.316100555015508	0.16129889364811695	0.38191973815283903	0.13213884996693512
nc_slr0513-as	NA	NA	NA	CO2_ambient	-0.1481976772478621	0.31666515315677574	1	-0
nc_slr0517-as	NA	NA	NA	CO2_1percent	-1.006299446797225	0.7724110277443813	0.8071914100096246	0.09360946482306395
nc_slr0517-as	NA	NA	NA	CO2_30percent	-0.390082549519823	0.40801228514903504	1	-0
nc_slr0517-as	NA	NA	NA	CO2_4percent	-1.5461798607869703	1.198011953313675	1	-0
nc_slr0517-as	NA	NA	NA	CO2_ambient	0.36128329314291663	0.20030098721109776	0.31112334801762115	0.1831949788043786
nc_slr0521-as2	NA	NA	NA	CO2_1percent	0.4538586086530779	0.11432434174973023	0.5503999179655457	0.1176953584980305
nc_slr0521-as2	NA	NA	NA	CO2_30percent	0.10173666116157566	0.06182590903411761	0.6213822644130587	0.021022980314008562
nc_slr0521-as2	NA	NA	NA	CO2_4percent	0.13992359309973892	0.10567003365319194	0.6107065650244625	0.02996707372291095
nc_slr0521-as2	NA	NA	NA	CO2_ambient	0.1849483606078914	0.23238583458118212	0.8320415439466752	0.014769049262288477
nc_slr0521	NA	NA	NA	CO2_1percent	0.04627487090030246	NA	1	-0
nc_slr0521	NA	NA	NA	CO2_30percent	0.4025842991034751	NA	1	-0
nc_slr0521	NA	NA	NA	CO2_4percent	0.2429100889652454	NA	1	-0
nc_slr0521	NA	NA	NA	CO2_ambient	0.08677036683727464	NA	1	-0
nc_slr0522-as	NA	NA	NA	CO2_1percent	0.15981399208659616	0.1928759489617121	0.8071914100096246	0.014866451847983762
nc_slr0522-as	NA	NA	NA	CO2_30percent	-0.017297076411097224	0.284749045044677	1	-0
nc_slr0522-as	NA	NA	NA	CO2_4percent	0.31490591104644977	0.1976502499189699	0.38191973815283903	0.13163945546196962
nc_slr0522-as	NA	NA	NA	CO2_ambient	-0.11700789035714963	0.16019157615014562	0.7632963594994312	0.01372582224063797
nc_slr0528-as	NA	NA	NA	CO2_1percent	-4.2619197542500915	2.799989602303196	0.921179437080847	0.1519620095766291
nc_slr0528-as	NA	NA	NA	CO2_30percent	-1.1217014881061247	0.5531587852323846	0.30324858757062145	0.581267072044873
nc_slr0528-as	NA	NA	NA	CO2_4percent	-3.9228588821401282	2.7382952787816475	0.9468802583726863	0.09299112664142888
nc_slr0528-as	NA	NA	NA	CO2_ambient	-1.0015961967627347	1.0462632989577156	0.9598533619456366	0.017823514125721553
nc_slr0529-as	NA	NA	NA	CO2_1percent	0.14997164246730565	0.09201062057942302	0.5503999179655457	0.03889089220343533
nc_slr0529-as	NA	NA	NA	CO2_30percent	0.37872415634027085	0.14983566327973902	0.39461108660491107	0.15294044775231133
nc_slr0529-as	NA	NA	NA	CO2_4percent	-0.034521179704975376	0.13082981995746987	1	-0
nc_slr0529-as	NA	NA	NA	CO2_ambient	-0.16001961204684298	0.13022029272387073	0.40351075026311833	0.06307091245042853
nc_slr0534-as	NA	NA	NA	CO2_1percent	0.1685989768878065	NA	1	-0
nc_slr0534-as	NA	NA	NA	CO2_30percent	0.10242830227708073	NA	1	-0
nc_slr0534-as	NA	NA	NA	CO2_4percent	0.0961326175617214	NA	1	-0
nc_slr0534-as	NA	NA	NA	CO2_ambient	-0.0432879398264998	NA	1	-0
nc_slr0534-as3	NA	NA	NA	CO2_1percent	0.0359263649326953	0.25413594721986077	0.8071914100096246	0.0033419950742210555
nc_slr0534-as3	NA	NA	NA	CO2_30percent	-0.6211411009726504	0.783551173817726	0.8497182117527863	0.04393025004826054
nc_slr0534-as3	NA	NA	NA	CO2_4percent	0.17243186928103824	0.23152653470473697	0.4932155109041902	0.052930251125630136
nc_slr0534-as3	NA	NA	NA	CO2_ambient	0.22563943614528278	0.16895517605369187	0.40351075026311833	0.08893463082710903
nc_slr0535-as	NA	NA	NA	CO2_1percent	-0.821065736818321	0.6900801473008004	0.921179437080847	0.029275727032871325
nc_slr0535-as	NA	NA	NA	CO2_30percent	0.13845059398280424	0.3627269896549589	0.8497182117527863	0.009791928441815657
nc_slr0535-as	NA	NA	NA	CO2_4percent	-0.8178780158204213	0.7209710855268513	0.9468802583726863	0.01938774766858427
nc_slr0535-as	NA	NA	NA	CO2_ambient	-0.11059207045750122	0.19955465825247298	1	-0
nc_slr0536-as	NA	NA	NA	CO2_1percent	-3.1136647470216383	1.1616735790522335	0.7993298585256889	0.302878512187425
nc_slr0536-as	NA	NA	NA	CO2_30percent	-0.08132026605297746	0.824441546111526	1	-0
nc_slr0536-as	NA	NA	NA	CO2_4percent	-1.4696891949884188	1.5880244934971972	0.8239944734418179	0.12356514949797433
nc_slr0536-as	NA	NA	NA	CO2_ambient	-0.9397194022107168	1.6650748073927326	1	-0
nc_slr0536-as2	NA	NA	NA	CO2_1percent	-1.278962711056843	0.9325302422691756	0.6925210734560467	0.20408025117270442
nc_slr0536-as2	NA	NA	NA	CO2_30percent	-0.1724932898034297	1.2732838183045423	1	-0
nc_slr0536-as2	NA	NA	NA	CO2_4percent	-1.1971851935146196	0.9072492218808584	0.8430451718288622	0.08877026987536289
nc_slr0536-as2	NA	NA	NA	CO2_ambient	0.2722095085493129	0.36742745142169064	1	-0
nc_slr0536	NA	NA	NA	CO2_1percent	-8.38666610958599	2.3408906593541396	0.3416613621896881	3.911575726642352
nc_slr0536	NA	NA	NA	CO2_30percent	-2.9536004026133824	1.6188300371166606	0.39461108660491107	1.1927545695058281
nc_slr0536	NA	NA	NA	CO2_4percent	-5.310876803790117	1.65802839943096	0.38191973815283903	2.2200946566970403
nc_slr0536	NA	NA	NA	CO2_ambient	-4.06008761036357	2.93802073392781	0.40351075026311833	1.600262786159919
nc_slr0537-as	NA	NA	NA	CO2_1percent	-1.8842251233433795	NA	1	-0
nc_slr0537-as	NA	NA	NA	CO2_30percent	-0.27885233000727555	NA	1	-0
nc_slr0537-as	NA	NA	NA	CO2_4percent	-2.3412787856689734	NA	1	-0
nc_slr0537-as	NA	NA	NA	CO2_ambient	0.1461258257861195	NA	1	-0
nc_slr0541-as	NA	NA	NA	CO2_1percent	-1.053165408299857	0.6888237792815604	0.7993298585256889	0.10244557390394796
nc_slr0541-as	NA	NA	NA	CO2_30percent	-1.0953295698393133	0.9139289544915203	1	-0
nc_slr0541-as	NA	NA	NA	CO2_4percent	-0.8190859121336581	0.5184073434604104	0.8239944734418179	0.06886522234061718
nc_slr0541-as	NA	NA	NA	CO2_ambient	0.08270382310200547	0.13345682287554894	1	-0
nc_slr0542-as	NA	NA	NA	CO2_1percent	0.3448271804926646	0.28925898571183617	1	-0
nc_slr0542-as	NA	NA	NA	CO2_30percent	-1.5886957279589995	2.4259915061702215	1	-0
nc_slr0542-as	NA	NA	NA	CO2_4percent	-0.25826600382824594	0.19841854270466988	0.8239944734418179	0.02171389534746705
nc_slr0542-as	NA	NA	NA	CO2_ambient	0.3456622713327106	0.21656675365735562	0.8320415439466752	0.027602856800935077
nc_slr0551-as	NA	NA	NA	CO2_1percent	0.3531281336386891	0.040661030325571564	0.7993298585256889	0.03435017332238983
nc_slr0551-as	NA	NA	NA	CO2_30percent	0.15146629649776605	0.28184554627025393	0.8367760542520853	0.011722091249430371
nc_slr0551-as	NA	NA	NA	CO2_4percent	0.23655201666874587	0.24233667776191228	0.8239944734418179	0.01988827665290907
nc_slr0551-as	NA	NA	NA	CO2_ambient	0.16849520959870598	0.26361453020075915	1	-0
nc_slr0552	NA	NA	NA	CO2_1percent	-0.09720855031181892	0.21222910930851407	1	-0
nc_slr0552	NA	NA	NA	CO2_30percent	0.36356463698502917	0.5613501993533874	0.6213822644130587	0.07512741345096019
nc_slr0552	NA	NA	NA	CO2_4percent	-0.06533577955405608	0.24990035138325528	0.9468802583726863	0.0015487806044690343
nc_slr0552	NA	NA	NA	CO2_ambient	0.019777268971218866	0.08975375245098234	0.9598533619456366	3.519386695117582e-4
nc_slr0554	NA	NA	NA	CO2_1percent	-4.278988936260786	2.6232454763037802	0.921179437080847	0.15257062432062746
nc_slr0554	NA	NA	NA	CO2_30percent	-0.6845918671021641	0.6887933632097415	0.8497182117527863	0.048417810149272066
nc_slr0554	NA	NA	NA	CO2_4percent	-3.077554355443351	1.8310529900042876	0.6221601446587537	0.6342772222760139
nc_slr0554	NA	NA	NA	CO2_ambient	-1.1002083832389837	0.8033934560488616	1	-0
nc_slr0556-as	NA	NA	NA	CO2_1percent	0.18478449023137392	0.10225457996057534	0.3416613621896881	0.08618424976080324
nc_slr0556-as	NA	NA	NA	CO2_30percent	0.13549785979641976	0.23863925749045167	0.8497182117527863	0.009583096099324078
nc_slr0556-as	NA	NA	NA	CO2_4percent	0.1728168732211793	0.019099421636654366	0.38191973815283903	0.07224227392200538
nc_slr0556-as	NA	NA	NA	CO2_ambient	-0.0076854727176113614	0.42132089132255157	1	-0
nc_slr0557-as	NA	NA	NA	CO2_1percent	0.16503893913633275	0.12094144230410483	0.5503999179655457	0.042798168278511045
nc_slr0557-as	NA	NA	NA	CO2_30percent	0.13018883589509114	0.30559019809191607	0.8497182117527863	0.009207614993449187
nc_slr0557-as	NA	NA	NA	CO2_4percent	0.19564287344833275	0.1660064476592795	0.6107065650244625	0.04190032775823039
nc_slr0557-as	NA	NA	NA	CO2_ambient	-0.03924956699492553	0.23191339747002537	1	-0
nc_slr0559	NA	NA	NA	CO2_1percent	1.232669768017684	NA	1	-0
nc_slr0559	NA	NA	NA	CO2_30percent	0.10613704248165827	NA	1	-0
nc_slr0559	NA	NA	NA	CO2_4percent	0.21280895933258853	NA	1	-0
nc_slr0559	NA	NA	NA	CO2_ambient	-0.6899482896940066	NA	1	-0
nc_slr0581	NA	NA	NA	CO2_1percent	0.29004461541882565	0.225575979023939	0.5503999179655457	0.07521484519914827
nc_slr0581	NA	NA	NA	CO2_30percent	0.04196873260280557	0.17427074943395257	1	-0
nc_slr0581	NA	NA	NA	CO2_4percent	0.11597886224483397	0.2599441400415724	0.8430451718288622	0.008599734574971356
nc_slr0581	NA	NA	NA	CO2_ambient	0.08782558458709164	0.050123646245713	0.6332586125530912	0.01742625544039329
nc_slr0583	NA	NA	NA	CO2_1percent	-3.089509353441885	1.953077283683298	0.3416613621896881	1.44095992808689
nc_slr0583	NA	NA	NA	CO2_30percent	-2.3747120854100054	1.3047778074717709	0.504337885241794	0.7059506257108925
nc_slr0583	NA	NA	NA	CO2_4percent	-2.6474062850214213	1.5231837409193776	0.38191973815283903	1.1066896794306613
nc_slr0583	NA	NA	NA	CO2_ambient	-0.45467099517259935	0.485809894753049	0.8515515928417312	0.031731049705930166
nc_slr0586	NA	NA	NA	CO2_1percent	0.16269717865910444	0.03718280899923822	0.7993298585256889	0.01582619948293964
nc_slr0586	NA	NA	NA	CO2_30percent	0.16068488296622227	0.17725054657442627	0.8367760542520853	0.012435524628819835
nc_slr0586	NA	NA	NA	CO2_4percent	-0.29056845765869255	0.5848792776114082	1	-0
nc_slr0586	NA	NA	NA	CO2_ambient	0.3501439608186657	0.12469228582472419	0.8320415439466752	0.027960742064577295
nc_slr0587	NA	NA	NA	CO2_1percent	-0.16885651666286622	NA	1	-0
nc_slr0587	NA	NA	NA	CO2_30percent	0.23571233706982989	NA	1	-0
nc_slr0587	NA	NA	NA	CO2_4percent	-0.08622414109213358	NA	1	-0
nc_slr0587	NA	NA	NA	CO2_ambient	0.06409229913501971	NA	1	-0
nc_slr0589	NA	NA	NA	CO2_1percent	0.2681264438612413	0.2135463812881766	0.7993298585256889	0.026081722019841314
nc_slr0589	NA	NA	NA	CO2_30percent	0.3290141185931365	0.46651475985243757	1	-0
nc_slr0589	NA	NA	NA	CO2_4percent	0.19685291333697813	0.11756002671605871	0.8239944734418179	0.016550546706432825
nc_slr0589	NA	NA	NA	CO2_ambient	0.021968561405382288	0.00855926590864288	0.8320415439466752	0.001754299224666155
nc_slr0593-as	NA	NA	NA	CO2_1percent	-0.083692538906135	0.23528709549874982	1	-0
nc_slr0593-as	NA	NA	NA	CO2_30percent	-0.19970974211146936	0.4464589628294379	0.8497182117527863	0.014124486198534101
nc_slr0593-as	NA	NA	NA	CO2_4percent	0.05801212048804848	0.16952578481816774	0.8430451718288622	0.004301549684763325
nc_slr0593-as	NA	NA	NA	CO2_ambient	0.18214745535813778	0.28866649493026875	0.8515515928417312	0.012711895021110158
nc_slr0593	NA	NA	NA	CO2_1percent	-0.02939898408088649	0.4256295069185001	1	-0
nc_slr0593	NA	NA	NA	CO2_30percent	0.07929437803769329	0.09063764115082135	0.8367760542520853	0.006136651891652855
nc_slr0593	NA	NA	NA	CO2_4percent	0.05574227666902349	0.25039480411533305	1	-0
nc_slr0593	NA	NA	NA	CO2_ambient	0.24428228554370363	0.2435083645290476	0.8320415439466752	0.019507159172653082
nc_slr0594-as	NA	NA	NA	CO2_1percent	0.23133006682333299	0.1491732346518622	0.7993298585256889	0.022502392568335743
nc_slr0594-as	NA	NA	NA	CO2_30percent	0.08957404089236183	0.03308568805550626	0.8367760542520853	0.006932202775129971
nc_slr0594-as	NA	NA	NA	CO2_4percent	0.18424182315005183	0.11337049786252792	0.8239944734418179	0.015490260457072283
nc_slr0594-as	NA	NA	NA	CO2_ambient	0.14690415395227277	0.03599639403688386	0.8320415439466752	0.011731029566440787
nc_slr0600-as	NA	NA	NA	CO2_1percent	0.2657609619198275	0.12682413581821028	0.2542874739435285	0.15804140863947808
nc_slr0600-as	NA	NA	NA	CO2_30percent	0.3123608173920482	0.3545100051282219	0.504337885241794	0.09285812618728889
nc_slr0600-as	NA	NA	NA	CO2_4percent	0.09460821120304753	0.03183666090489366	0.2919658398607485	0.05058397911628647
nc_slr0600-as	NA	NA	NA	CO2_ambient	0.09209338588826331	0.18190711240675161	0.6429067650440783	0.01766830066652707
nc_slr0600-as2	NA	NA	NA	CO2_1percent	0.046134887295459816	NA	1	-0
nc_slr0600-as2	NA	NA	NA	CO2_30percent	0.39229008804293514	NA	1	-0
nc_slr0600-as2	NA	NA	NA	CO2_4percent	0.024946885060262287	NA	1	-0
nc_slr0600-as2	NA	NA	NA	CO2_ambient	0.24745790392408978	NA	1	-0
nc_slr0604-as	NA	NA	NA	CO2_1percent	0.08376111747534946	0.05793379572519416	0.3416613621896881	0.03906653128571842
nc_slr0604-as	NA	NA	NA	CO2_30percent	-0.11517788402627654	0.6491092899998214	1	-0
nc_slr0604-as	NA	NA	NA	CO2_4percent	-0.01329605173130628	0.09508993256340646	1	-0
nc_slr0604-as	NA	NA	NA	CO2_ambient	0.005637140478782744	0.105839985749333	0.9598533619456366	1.0031353281592174e-4
nc_slr0604-as2	NA	NA	NA	CO2_1percent	0.20936534513347563	0.16536667136433142	0.4455589374654123	0.07350709243429297
nc_slr0604-as2	NA	NA	NA	CO2_30percent	-0.13232159049386003	0.36523569492107283	0.950336402266289	0.002927302240575235
nc_slr0604-as2	NA	NA	NA	CO2_4percent	0.03368153942376738	0.19313177245464302	0.9468802583726863	7.984188042790653e-4
nc_slr0604-as2	NA	NA	NA	CO2_ambient	-0.18499686313178268	0.2625826053556419	1	-0
nc_slr0604	NA	NA	NA	CO2_1percent	-0.39062580601154884	0.9787537513987	0.8071914100096246	0.0363373673345439
nc_slr0604	NA	NA	NA	CO2_30percent	-0.01764026388389887	0.5920600463893761	1	-0
nc_slr0604	NA	NA	NA	CO2_4percent	-0.17918334444841946	0.6498208271659927	0.9468802583726863	0.004247530073411024
nc_slr0604	NA	NA	NA	CO2_ambient	-0.3489344240742689	0.4432940439887015	0.8515515928417312	0.024351796512129917
nc_slr0612-as	NA	NA	NA	CO2_1percent	-3.165754935575843	3.0130000718443704	0.921179437080847	0.11287741430548939
nc_slr0612-as	NA	NA	NA	CO2_30percent	-0.4300847675929188	0.46006160226074994	0.8497182117527863	0.030417776818695594
nc_slr0612-as	NA	NA	NA	CO2_4percent	-0.7177545305152921	0.9602656109272916	0.8430451718288622	0.053220891574056045
nc_slr0612-as	NA	NA	NA	CO2_ambient	-0.08829695640160487	0.3108266929883723	1	-0
nc_slr0615-as2	NA	NA	NA	CO2_1percent	-0.053785914735932056	0.2270507644299124	1	-0
nc_slr0615-as2	NA	NA	NA	CO2_30percent	0.7726160180417216	0.5100792727854704	0.8367760542520853	0.05979333801424383
nc_slr0615-as2	NA	NA	NA	CO2_4percent	0.029783665843630024	0.09018516659629258	1	-0
nc_slr0615-as2	NA	NA	NA	CO2_ambient	-0.5583067279271712	0.6331307104825372	1	-0
nc_slr0615	NA	NA	NA	CO2_1percent	0.41682533864375865	0.27563125665117405	0.2542874739435285	0.2478756217617842
nc_slr0615	NA	NA	NA	CO2_30percent	0.0016254540684003528	0.2567262191500684	0.950336402266289	3.5959326959580896e-5
nc_slr0615	NA	NA	NA	CO2_4percent	0.7088710917204127	0.4095059596269218	0.2919658398607485	0.3790106592626233
nc_slr0615	NA	NA	NA	CO2_ambient	0.08731145662726872	0.1284458935447338	0.6429067650440783	0.016750877953327824
nc_slr0617	NA	NA	NA	CO2_1percent	0.06740128368285705	NA	1	-0
nc_slr0617	NA	NA	NA	CO2_30percent	0.20874956967421973	NA	1	-0
nc_slr0617	NA	NA	NA	CO2_4percent	0.09220796024914332	NA	1	-0
nc_slr0617	NA	NA	NA	CO2_ambient	0.2262438932129312	NA	1	-0
nc_slr0618-as	NA	NA	NA	CO2_1percent	0.05444346270096313	0.370376824282142	0.9810564520340488	4.522074932529636e-4
nc_slr0618-as	NA	NA	NA	CO2_30percent	0.3446170608661302	1.078119218534557	1	-0
nc_slr0618-as	NA	NA	NA	CO2_4percent	-0.0689992825155862	0.36362563316140584	1	-0
nc_slr0618-as	NA	NA	NA	CO2_ambient	-0.06970284202588391	0.18329144101448838	1	-0
nc_slr0618	NA	NA	NA	CO2_1percent	0.33309409150993635	NA	1	-0
nc_slr0618	NA	NA	NA	CO2_30percent	0.015286472653433603	NA	1	-0
nc_slr0618	NA	NA	NA	CO2_4percent	0.13234188045189182	NA	1	-0
nc_slr0618	NA	NA	NA	CO2_ambient	-0.023268768965460082	NA	1	-0
nc_slr0619-as	NA	NA	NA	CO2_1percent	0.12221352239914052	NA	1	-0
nc_slr0619-as	NA	NA	NA	CO2_30percent	0.286152855107934	NA	1	-0
nc_slr0619-as	NA	NA	NA	CO2_4percent	0.1120493519790875	NA	1	-0
nc_slr0619-as	NA	NA	NA	CO2_ambient	0.218141954801861	NA	1	-0
nc_slr0623-as	NA	NA	NA	CO2_1percent	-5.561665195674312	3.4290688896881134	0.7993298585256889	0.5410052194481532
nc_slr0623-as	NA	NA	NA	CO2_30percent	-3.938809991145953	1.6523720780620297	0.8367760542520853	0.3048274843840382
nc_slr0623-as	NA	NA	NA	CO2_4percent	-3.611322968473337	3.428373686487461	1	-0
nc_slr0623-as	NA	NA	NA	CO2_ambient	-2.0068442588217534	1.2370906077560784	0.8320415439466752	0.16025652578298458
nc_slr0624-as	NA	NA	NA	CO2_1percent	0.20703750512731545	0.33350217375257774	0.8071914100096246	0.01925934682261201
nc_slr0624-as	NA	NA	NA	CO2_30percent	0.48261400552408307	0.27399049653031166	0.30324858757062145	0.250091163195721
nc_slr0624-as	NA	NA	NA	CO2_4percent	-0.24356680650826806	0.22762509825808444	0.6221601446587537	0.05019858615899183
nc_slr0624-as	NA	NA	NA	CO2_ambient	0.27472578692472316	0.267213016510074	0.6429067650440783	0.05270669285765573
nc_slr0624	NA	NA	NA	CO2_1percent	-5.156492276707959	2.6419658528544745	0.5503999179655457	1.33719003127551
nc_slr0624	NA	NA	NA	CO2_30percent	-0.5994041025128276	0.7732753736160515	0.8367760542520853	0.046388336860417725
nc_slr0624	NA	NA	NA	CO2_4percent	-3.6648608431190013	0.7078530678653225	0.6107065650244625	0.7848937597798267
nc_slr0624	NA	NA	NA	CO2_ambient	-1.4048484339127951	0.894846802820335	0.6332586125530912	0.278748473801779
nc_slr0630-as	NA	NA	NA	CO2_1percent	0.05383024329745485	NA	1	-0
nc_slr0630-as	NA	NA	NA	CO2_30percent	0.8444951598884893	NA	1	-0
nc_slr0630-as	NA	NA	NA	CO2_4percent	0.5555118255564601	NA	1	-0
nc_slr0630-as	NA	NA	NA	CO2_ambient	0.2096873313224379	NA	1	-0
nc_slr0633	NA	NA	NA	CO2_1percent	-5.293516870301491	NA	1	-0
nc_slr0633	NA	NA	NA	CO2_30percent	-2.602235428745355	NA	1	-0
nc_slr0633	NA	NA	NA	CO2_4percent	-4.2113068858226566	NA	1	-0
nc_slr0633	NA	NA	NA	CO2_ambient	-5.413433468355086	NA	1	-0
nc_slr0643-as	NA	NA	NA	CO2_1percent	-0.3314370320032368	0.753493236252029	1	-0
nc_slr0643-as	NA	NA	NA	CO2_30percent	-0.5556466077919734	0.06927346374541196	0.8367760542520853	0.043001911247430705
nc_slr0643-as	NA	NA	NA	CO2_4percent	-0.05879347767637687	0.5241364291257617	1	-0
nc_slr0643-as	NA	NA	NA	CO2_ambient	-0.15323089285468905	0.20392362394300736	1	-0
nc_slr0643	NA	NA	NA	CO2_1percent	-0.23071573086869596	0.20243557630017614	0.5503999179655457	0.05982958158778144
nc_slr0643	NA	NA	NA	CO2_30percent	-1.1655759582589706	0.47053243425969943	0.6213822644130587	0.24085595246774952
nc_slr0643	NA	NA	NA	CO2_4percent	0.18979726972567548	0.13833078297374074	0.6107065650244625	0.040648389941089526
nc_slr0643	NA	NA	NA	CO2_ambient	-0.237801433245297	0.23376609465908346	0.8320415439466752	0.018989630785041633
nc_slr0645-as	NA	NA	NA	CO2_1percent	0.11549986299231997	0.12878983343994496	0.3416613621896881	0.053869613337161774
nc_slr0645-as	NA	NA	NA	CO2_30percent	0.2655150364272491	0.28443711622784595	0.30324858757062145	0.13759021401365312
nc_slr0645-as	NA	NA	NA	CO2_4percent	0.16777394361635886	0.2104741486094479	0.6221601446587537	0.03457784287028346
nc_slr0645-as	NA	NA	NA	CO2_ambient	0.3032427308173989	0.22956525323836757	0.40351075026311833	0.11952157289954111
nc_slr0645-as2	NA	NA	NA	CO2_1percent	0.0663886055952996	0.11644653871831019	0.7448358575846483	0.00849371995307353
nc_slr0645-as2	NA	NA	NA	CO2_30percent	0.4399998813023238	0.22245492674786166	0.30324858757062145	0.22800847232226912
nc_slr0645-as2	NA	NA	NA	CO2_4percent	-5.464818732783435e-4	0.10481274262632695	0.9468802583726863	1.2954318932203809e-5
nc_slr0645-as2	NA	NA	NA	CO2_ambient	0.03235304149066552	0.07038102358230235	0.7734786725955207	0.003609035379406013
nc_slr0646-as	NA	NA	NA	CO2_1percent	0.37325055051016337	0.2832224195321074	0.7993298585256889	0.03630756057465489
nc_slr0646-as	NA	NA	NA	CO2_30percent	-0.014917272079257393	0.267006446173973	1	-0
nc_slr0646-as	NA	NA	NA	CO2_4percent	0.3182774641971063	0.21257726761426657	0.8239944734418179	0.026759400953248157
nc_slr0646-as	NA	NA	NA	CO2_ambient	-0.06295674146109528	0.093720713772317693	1	-0
nc_slr0649	NA	NA	NA	CO2_1percent	-2.3884580914928177	1.717984051478908	0.7993298585256889	0.2323347861600509
nc_slr0649	NA	NA	NA	CO2_30percent	-1.687264712165809	0.8765934625067607	0.6213822644130587	0.34865831474504977
nc_slr0649	NA	NA	NA	CO2_4percent	-2.6930497924988983	1.1735283772350424	0.6107065650244625	0.5767635027336581
nc_slr0649	NA	NA	NA	CO2_ambient	-0.10354567636176837	0.5151858446678143	1	-0
nc_slr0654-as	NA	NA	NA	CO2_1percent	0.11148702575090748	0.07759973880979487	0.2542874739435285	0.06629855065024376
nc_slr0654-as	NA	NA	NA	CO2_30percent	0.026670797593019772	0.305059637105981	0.8497182117527863	0.0018862941212764686
nc_slr0654-as	NA	NA	NA	CO2_4percent	0.10456392110146936	0.13227897977690484	0.38191973815283903	0.04371063594527266
nc_slr0654-as	NA	NA	NA	CO2_ambient	-0.07728449486160614	0.27491471938579737	0.7734786725955207	0.008621213443426434
nc_slr0655-as	NA	NA	NA	CO2_1percent	-2.3932613527158444	1.5111188455191855	1	-0
nc_slr0655-as	NA	NA	NA	CO2_30percent	-1.332499814623837	1.001282902208376	0.950336402266289	0.02947840695049263
nc_slr0655-as	NA	NA	NA	CO2_4percent	-3.0652798651433626	1.9408898109516022	0.9468802583726863	0.07266226920083903
nc_slr0655-as	NA	NA	NA	CO2_ambient	-0.7259809577197125	0.5180928762400848	0.8515515928417312	0.050665510005137124
nc_slr0656	NA	NA	NA	CO2_1percent	-0.3610626226239772	NA	1	-0
nc_slr0656	NA	NA	NA	CO2_30percent	-0.04485992833836905	NA	1	-0
nc_slr0656	NA	NA	NA	CO2_4percent	0.032765454271808776	NA	1	-0
nc_slr0656	NA	NA	NA	CO2_ambient	0.2791643734892692	NA	1	-0
nc_slr0658-as	NA	NA	NA	CO2_1percent	0.08219362978296642	0.013940680205088339	0.7993298585256889	0.007995300176026269
nc_slr0658-as	NA	NA	NA	CO2_30percent	-0.17034198298646475	0.19787899656705768	1	-0
nc_slr0658-as	NA	NA	NA	CO2_4percent	0.20074108410995292	0.07319845828830156	0.8239944734418179	0.016877447390247182
nc_slr0658-as	NA	NA	NA	CO2_ambient	0.22740478508099776	0.283491207345917	1	-0
nc_slr0658-as2	NA	NA	NA	CO2_1percent	-0.2351772447949258	0.2878862207294543	1	-0
nc_slr0658-as2	NA	NA	NA	CO2_30percent	-0.36926825975078	0.33414922412858733	1	-0
nc_slr0658-as2	NA	NA	NA	CO2_4percent	0.1235250375239079	0.03557949118424026	0.6107065650244625	0.026455037525127678
nc_slr0658-as2	NA	NA	NA	CO2_ambient	0.3188554275433675	0.5107039838922577	0.9598533619456366	0.005674067289043885
nc_slr0658-as3	NA	NA	NA	CO2_1percent	0.5833022683822039	0.2539457130387059	0.7993298585256889	0.056740123795326586
nc_slr0658-as3	NA	NA	NA	CO2_30percent	0.3542868608708629	0.17953235598765624	0.8367760542520853	0.027418528132189122
nc_slr0658-as3	NA	NA	NA	CO2_4percent	-0.03378694357458166	0.5524454745433659	1	-0
nc_slr0658-as3	NA	NA	NA	CO2_ambient	-0.002511008903695383	0.08488895042010464	1	-0
nc_slr0658	NA	NA	NA	CO2_1percent	0.09724317288615345	0.02278871277376617	0.5503999179655457	0.025217259023217545
