sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent	p_fitness_condition_CO2_30percent	p_fitness_condition_CO2_4percent	p_fitness_condition_adj_CO2_30percent	p_fitness_condition_adj_CO2_4percent	impact_score	combined_impact_score
ilvG	slr2088	ilvG	acetohydroxy acid synthase	-2.52677155970858	-3.701803283006769	1.7800019517599937	1.717508682608764	0.16704207473650773	0.010310564376866031	1.9637414747649857	7.354437592577444	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.8308728996534643	0.33948952416934375
ilvN	sll0065	ilvN	acetolactate synthase small subunit	-2.9141677901399548	-4.404636242342729	1.0095878312132474	1.929358531774309	0.00872410061899529	0.009421249262526892	6.00108550648053	8.923315149129643	0.1875	0.1875	0.5957710522421193	0.5957710522421193	1.0539203496971992	0.23704839996184876
im30_2	slr1188	im30	hypothetical protein	-2.0496071263727274	-1.381237144530607	1.0218025481604678	0.9796102846318242	0.014165882177057623	0.1561979395060061	3.7892242405373575	1.1137256254207535	0.125	0.125	0.487334301797712	0.487334301797712	-0.47260894650209284	0.1475357616534437
im30	sll0617	vipp1	plasma membrane protein essential for thylakoid formation	-4.290656567010444	-1.7440368405685345	2.54195268478752	0.9388244586538856	0.014165882177057623	0.0189548347205997	7.932378679961791	3.003719766485241	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-1.800732077670505	0.25953869458249107
infA	ssl3441	infA	initiation factor IF-1	-4.620605997496622	-5.908717281633248	2.9144906709904532	3.1939692294738142	0.13092199202511332	0.009421249262526892	4.079936854748047	11.970420150536343	0.125	0.125	0.487334301797712	0.487334301797712	0.9108322239359199	0.28433724518224046
infB	slr0744	infB	translation initiation factor IF-2	-3.183313822324619	-2.7933155910395198	1.428520996792787	1.4404444457198269	0.009038483826191542	0.02262054925615235	6.5063891750917096	4.596392017428776	0.125	0.125	0.487334301797712	0.487334301797712	-0.2757703939924533	0.0860880764536409
infC	slr0974	infC	initiation factor IF-3	-4.33005849254157	-5.498882220614184	2.3687185272841282	3.09415870357257	0.03851561305067935	0.0270681873278269	6.124275321218541	8.619722381500223	0.3125	0.3125	0.7175802139037434	0.7175802139037434	0.8264831841318862	0.11912064507756272
int	slr0819	int	apolipoprotein N-acyltransferase	0.13289591837147233	0.2045141127125836	0.3686995691063477	0.13767120887184164	0.9458951075850284	0.7994991339779918	0.0032103694657156334	0.019875090981781102	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.050641710874935804	0.0038399526279606863
isiA	sll0247	isiA	iron-stress chlorophyll-binding protein;  homolo gous to psbC (CP43)	-5.364519149195821	-6.848835279355349	2.8890253317437926	3.6573729092176053	0.45352377927595783	0.5764319061134006	1.8421755376890312	1.6385974597381525	0.4375	0.4375	0.8397966025927581	0.8397966025927581	1.0495700010603763	0.07958457591912077
isiB	sll0248	isiB	flavodoxin	-0.24196430412831813	0.04185865691106668	0.2552072825293596	0.15539041210189825	0.3178048046721386	0.6476625593337079	0.12045939817328018	0.007896686204542725	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-0.20069314040739428	0.02892581096260485
iutA	sll1206	iutA	ferric aerobactin receptor;  FhuA homolog	-0.12219574958457918	-0.05591292898605726	0.42708683333911907	0.14756324378297617	0.5217432202413865	0.497647869636685	0.03452557635898523	0.0169459703460425	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.04686903192138622	2.015926846679373e-4
katG	sll1987	cpx;  katG	catalase peroxidase	0.1291989986534255	0.13039290113785043	0.439504521653064	0.22557887060033105	0.8313727550868939	0.9349326218034614	0.010362303860004904	0.0038100396916852883	1	1	1	1	-8.442165428123423e-4	-0
kdpA	slr1728	kdpA	potassium-transporting P-type ATPase A chain	-0.05766833197829135	0.043379162737260855	0.6918864959715888	0.41950900831113985	0.6652586483325006	0.9143550542857183	0.010207840932959173	0.001686804387289978	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.07145136873527878	0.003346923066569801
kdpB	slr1729	kdpB	potassium-transporting P-type ATPase B chain	0.44974456853094924	0.16646186479281644	0.21987286914911378	0.293037831795169	0.16704207473650773	0.9525074466803449	0.34952984130325115	0.003517608927097903	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.20031112080609342	0.045054097964131214
kdpC	slr1730	kdpC	potassium-transporting P-type ATPase C chain	0.4539229053821885	0.10302821183466664	0.36756236209080084	0.13167288081316778	0.34672092298393176	0.9525074466803449	0.20881359219906356	0.002177153056308888	0.3125	0.3125	0.7175802139037434	0.7175802139037434	0.24812001728982816	0.035761425136877203
kdpD	slr1731	kdpD	potassium-transporting P-type ATPase D chain	-0.8709525274741277	-1.0204851455952773	0.9583417400486014	1.2621092457097058	0.6326011029152486	0.9720968262217057	0.17320637725386828	0.012542246951645844	1	1	1	1	0.10573552828204329	-0
kdtB	slr0847	kdtB	phosphopantetheine adenylyltransferase	-1.1698107309017736	-0.5006270018399432	0.9410387163033292	0.5536027225154816	0.7708972345456213	0.7994991339779918	0.13219272129356338	0.048651934468153454	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.4731843526793215	0.02216488854943895
kpsM	slr2107	kpsM	probable polysaccharide ABC transporter permeas e protein	-0.5839355143794667	-0.6247811124513539	0.5653489914662394	0.9201228309391534	0.14692368791880397	0.873632922859333	0.48636466593618555	0.036656537610698765	0.625	0.625	0.8977554024218906	0.8977554024218906	0.02888219937825165	0.001352899195961935
kpsT	slr2108	kpsT	probable polysaccharide ABC transporter ATP bin ding subunit	0.5366387815640297	0.15455709666093942	0.4175281091940031	0.3832784968464759	0.45352377927595783	0.9720968262217057	0.18428172376282756	0.0018995800995418926	0.625	0.625	0.8977554024218906	0.8977554024218906	0.2701725503621568	0.012655415239297245
ksgA	sll0708	ksgA	dimethyladenosine transferase	0.054774018675645915	-0.3207668901060393	0.4072571833703086	0.42187400572703504	0.8313727550868939	0.11637526973709758	0.004393106998245128	0.2996409579919231	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.26554752321248826	0.10850107439700452
lacF	slr1202	lacF	permease protein of sugar ABC transporter	0.43805848570476635	0.09416375693081296	0.43185480676937266	0.13722881570940262	0.5217432202413865	0.9143550542857183	0.12377044004654965	0.003661569940310746	0.625	0.625	0.8977554024218906	0.8977554024218906	0.24317029473037094	0.011390576317060945
lacG	slr1723	lacG	permease protein of sugar ABC transporter	0.738202544689797	0.2926682480397983	0.3440818118209413	0.15050190659460885	0.046238987532981564	0.6785485253288749	0.9854942582433006	0.04929091971641027	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.31504032241239294	0.12872352581790453
lap	sll2001	lap	leucine aminopeptidase	-2.125460017292566	-1.0415356782083833	1.1880969902037337	0.9312055487879097	0.13092199202511332	0.4245195217857738	1.87675440462649	0.3875578564594258	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-0.7664502504595722	0.11046812567699445
lepA	slr0604	lepA	GTP-binding protein	0.019814679813870428	-0.32619345640607184	0.6398497186169599	0.22386397833731242	0.7324131804450047	0.1561979395060061	0.0026798135602450735	0.2630178406963334	0.625	0.625	0.8977554024218906	0.8977554024218906	0.24466469946683983	0.011460577182989904
lepB2	slr1377	lepB	leader peptidase I (signal peptidase I)	-3.614473287614432	-3.3264483618982252	1.82090229255807	2.1734316133822125	0.011007797784977914	0.1766276124104797	7.078221438267116	2.504620692170207	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.20366437812468147	0.015443032047894666
lepB	sll0716	lepB	leader peptidase I (signal peptidase I)	-1.0893853126057047	-1.1275960335138944	0.3906432041204604	0.7778776161633363	0.02303330397334184	0.10024931516783314	1.784025060437192	1.1263766348010402	0.625	0.625	0.8977554024218906	0.8977554024218906	0.027019059868207504	0.0012656260658206865
leuA2	slr0186	leuA	2-isopropylmalate synthase	-3.3602786302822643	-3.5377979105996173	2.0699999481865468	2.010365873699373	0.11635175242516728	0.11637526973709758	3.1392632632747857	3.3047960615992973	0.625	0.625	0.8977554024218906	0.8977554024218906	0.12552508690375597	0.005879842698995435
leuA	sll1564	leuA	putative lyase	0.20394943227358744	0.25168251704144146	0.275517159877251	0.2084834238270037	0.8010213373011333	0.9525074466803449	0.0196517341993595	0.005318459395137391	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.03375238792630187	1.4517548618093204e-4
leuB	slr1517	leuB	3-isopropylmalate dehydrogenase	-3.9734383173827306	-5.457549314685958	1.172123831102086	2.173884466256485	0.00872410061899529	0.009421249262526892	8.182419412505661	11.05640279864681	0.1875	0.1875	0.5957710522421193	0.5957710522421193	1.0494249502266422	0.23603729200479012
leuC	sll1470	leuC	3-isopropylmalate dehydratase large subunit	-2.679296103035543	-4.710948375695364	1.4911294545451623	2.075838380914109	0.012227041170706682	0.009421249262526892	5.12463238750446	9.5438702981864	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.4365950990108198	0.5869838657520366
leuD	sll1444	leuD	3-isopropylmalate dehydratase small subunit	-2.509488463110579	-4.6940613003799045	1.7190190828816005	2.546475205313703	0.3811252389316491	0.0189548347205997	1.0513057494890317	8.084487887565622	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.5447262672290762	0.6311655918157965
leuS	sll1074	leuS	leucyl-tRNA synthetase	-4.756291004019622	-6.273352885126817	1.4811933923996163	1.8955706928434766	0.00872410061899529	0.009421249262526892	9.794531771780749	12.709132322335483	0.125	0.125	0.487334301797712	0.487334301797712	1.0727247436105176	0.3348757218085629
lexA	sll1626	lexA	LexA repressor	0.7305731456549227	-0.45192576684893454	0.8091521275927457	0.4571081918314622	0.5602916101530038	0.10024931516783314	0.18380188822200336	0.4514370477669031	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.8361529997771953	0.3416469403990939
lgt	sll1187	lgt	prolipoprotein diacylglyceryl transferase	-0.5700134865924339	-0.0953525555537699	0.3442096346195736	0.3729777510484324	0.06417443964082256	0.7994991339779918	0.6798196960677214	0.009266552277689867	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.3356359631017595	0.13713877712831798
lig2	sll1583	lig	unknown protein	0.7397409528465374	-0.8353699156740865	0.381438650627805	0.5332128766926542	0.016428079366291867	0.03815504224914742	1.3200035265192602	1.1849288372845752	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.1137715762515656	0.45508017244597276
lig	sll1209	lig	DNA ligase	-1.2806649156850054	-0.7882346337565276	0.7316710183760057	0.5019699794191395	0.08816848011047329	0.13528805049485812	1.3507001842083743	0.6847713982227162	0.1875	0.1875	0.5957710522421193	0.5957710522421193	-0.34820079161323003	0.07831753181450564
lim17	sll0626	lim17	putative neutral invertase	0.16350992853706353	-0.020122341986376184	0.4263447467493734	0.2540335587364213	0.8010213373011333	0.497647869636685	0.01575514880696617	0.006098636161219322	0.3125	0.3125	0.7175802139037434	0.7175802139037434	0.12984762373180678	0.018714878896136416
lim	sll0648	lim	probable glycosyltransferase	-2.3557356147693715	-3.8230465369812214	1.2721269715630728	2.2256223931891563	0.016428079366291867	0.06272827143246135	4.2036057447906146	4.597353689705493	0.3125	0.3125	0.7175802139037434	0.7175802139037434	1.0375455032050858	0.14954096104076553
lipA2	sll0868	lipA	lipoic acid synthetase	-1.8219549526204255	-1.739845251838472	1.038062044101852	1.1794593746155724	0.02733359653063263	0.613832048322259	2.8482680449662094	0.368760967860448	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-0.05806032622411773	0.008368208387077098
lipA	slr1598	lipA	lipoic acid synthetase	-2.176112961701528	-3.687158130664223	1.1451080863533003	1.7711314732476262	0.012227041170706682	0.010310564376866031	4.162204748392441	7.32534181122367	0.125	0.125	0.487334301797712	0.487334301797712	1.0684702856526942	0.33354759482350327
lipB	slr0994	lipB	lipoate-protein ligase B	-0.40267360257443335	-0.047875025485252944	0.29091955649756635	0.2368922510460227	0.2871038646357691	0.6476625593337079	0.21823337283440594	0.009031681405706487	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.2508804798150975	0.0010790850031111526
livF	slr1881	natE	ATP-binding subunit of the ABC-type Nat permeas e for neutral amino acids	-1.4006758332925462	-0.1392697370929096	0.7128957633985291	0.19287454013761277	0.06417443964082256	0.29057650874644886	1.670499105153945	0.07475156885071628	0.125	0.125	0.487334301797712	0.487334301797712	-0.8919488044528134	0.2784423511124574
livG	sll0764	urtD	urea transport system ATP-binding protein	0.5858765160280636	0.15922391379523554	0.3028491955519854	0.21835738900127433	0.102132247396431	0.9525074466803449	0.5805081948004502	0.0033646592946119497	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.3016889482497194	0.06785605998528813
livH2	slr0949	natD	Integral membrane protein of the ABC-type Nat p ermease for neutral amino acids NatD	-2.045666408112514	-1.0847208118845384	1.4778837706810153	0.7591734065468506	0.2871038646357691	0.045117892444065374	1.1086713335123979	1.4596558571885847	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.6794911474441517	0.031828705805994374
livH	slr1200	livH	urea transport system permease protein	0.23467120965459823	-0.43627087261554354	0.6486117756955218	0.657116474738127	0.45352377927595783	0.4610569652166894	0.08058607860322403	0.1466940796019534	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.47442769615663966	0.19384822021292417
llaI_2	sll0709	llaI.2	putative endonuclease	-0.201747891567683	-0.5750645167078956	0.41662025065636876	0.4900622623046021	0.6984100208815922	0.20143713884206924	0.03145038559720289	0.40016465670629947	0.25	0.25	0.7175802139037434	0.7175802139037434	0.26397471716632065	0.03804655581232185
lmbP	slr0862	lmbP	probable sugar kinase	-1.217294436630254	-1.8320008860250023	0.9460056908707218	1.1593649606822785	0.594324564040631	0.07310742882854777	0.27507971658230634	2.0812235199894245	0.4375	0.4375	0.8397966025927581	0.8397966025927581	0.4346630988061318	0.032958714855825
lpxA	sll0379	lpxA	acyl-[acyl-carrier-protein]--UDP-N-acetylglucos amine o-acyltransferase	-1.9295055244429091	-3.5965959547305046	0.9578237608851823	2.0630549399454416	0.03851561305067935	0.07310742882854777	2.7290215792361145	4.085871437063153	0.125	0.125	0.487334301797712	0.487334301797712	1.1788109481075582	0.3679929725445782
lpxB	slr0015	lpxB	lipid A disaccharide synthase	-0.7309325890612388	-0.39467424948267743	0.49691792337060875	0.31184242592662165	0.34672092298393176	0.25913013692563736	0.3362435730109958	0.23146937297376458	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.2377705521465296	0.018029162932933534
lpxC	sll1508	lpxC	UDP-3-0-acyl N-acetylglcosamine deacetylase	-0.3059761267572284	-0.757413224849203	0.3119935733015665	0.6484592302482202	0.3811252389316491	0.4245195217857738	0.12818327957863362	0.2818352285171055	0.4375	0.4375	0.8397966025927581	0.8397966025927581	0.31921423334001187	0.024204702270497456
lpxD	slr0776	lpxD	UDP-3-o-[3-hydroxymyristoyl] glucosamine n-acyl transferase	-1.4607610105435243	-3.124963970486516	1.1102452124680537	1.9082381044790964	0.48928840640055	0.1766276124104797	0.4534714533489189	2.352914752087279	0.125	0.125	0.487334301797712	0.487334301797712	1.176769198246414	0.36735559332630646
lrtA	sll0947	lrtA	light repressed protein A homolog	0.42090799749344376	0.17683728919463534	1.472084891624199	0.15039132148601558	0.2657783821366908	0.9720968262217057	0.24222428027190676	0.002173414244109301	0.625	0.625	0.8977554024218906	0.8977554024218906	0.17258405292709117	0.00808417750265692
lspA	slr1366	lspA	lipoprotein signal peptidase (signal peptidase II)	-1.9144627412470663	-0.09641485582793972	1.044185424451788	0.3529623771154765	0.014165882177057623	0.497647869636685	3.539375197029716	0.02922120728437699	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-1.2855539883017277	0.5252694027745762
lysA	sll0504	lysA	diaminopimelate decarboxylase	-1.880575011375141	-4.878437803404193	0.9962406316832558	2.5433884661058146	0.012227041170706682	0.010310564376866031	3.5969356277964057	9.692078058039023	0.1875	0.1875	0.5957710522421193	0.5957710522421193	2.119809109310579	0.47678874189211407
lysC	slr0657	lysC	aspartate kinase	-3.4754984809011633	-5.650010664854253	2.063713412448642	3.1182784804238484	0.13092199202511332	0.02262054925615235	3.068821351253911	9.297074774375583	0.0625	0.0625	0.39030686445607926	0.39030686445607926	1.5376123110459992	0.6282588733507198
lysS	slr1550	lysS	lysyl-tRNA synthetase	-2.852898241802049	-3.4447961270272462	1.140422605069244	0.8605796083489242	0.00872410061899529	0.009421249262526892	5.874914391775582	6.978783212666831	0.125	0.125	0.487334301797712	0.487334301797712	0.41853500841271357	0.13065533714886357
lytB	slr0191	lytB	amidase enhancer;  periplasmic protein	-0.7947695700773307	-0.07396870696427049	0.8596522934699017	0.32094324017184234	0.5217432202413865	0.9143550542857183	0.2245567261773694	0.00287628279469593	0.4375	0.4375	0.8397966025927581	0.8397966025927581	-0.5096831781923612	0.03864717889094408
lytR	sll1872	lytR	transcriptional regulator	-0.8878422101148772	-1.1084190674343473	0.8504900264062949	0.9102357997771011	1	0.7739566832797656	-0	0.12334858168699855	0.125	0.125	0.487334301797712	0.487334301797712	0.15597139158341483	0.048690060193993225
maf	sll0905	maf	hypothetical protein	0.2831453772538346	-0.05147403811417982	0.23689296863943327	0.38937113994662664	0.8927347877322642	0.9349326218034614	0.013952708073252643	0.0015040552560373803	0.3125	0.3125	0.7175802139037434	0.7175802139037434	0.236611657723401	0.03410273051167769
malK	slr1224	malK	ATP-binding protein of sugar ABC transporter	-0.8116439613759933	-0.876495003480754	1.035936402155262	0.8772778002082228	0.9190642338250596	0.8308475819064807	0.029750106935006133	0.0705391256398057	0.8125	0.8125	0.9901450221364514	0.9901450221364514	0.04585661163929066	1.9723807109234124e-4
malQ	sll1676	malQ	4-alpha-glucanotransferase	0.1835502598242451	-0.5847183655061333	1.1571155333098564	0.5824868943214876	0.7708972345456213	0.1561979395060061	0.02074182403986254	0.4714728603245209	0.625	0.625	0.8977554024218906	0.8977554024218906	0.5432479547439776	0.025446805887453256
manA	slr2074	manA	similar to mannose-1-phosphate guanylyltransfer ase	-1.4281543306445896	-2.3921059124887267	1.0457449284338785	1.1677045825181667	0.13092199202511332	0.016128529540135998	1.2610422725983896	4.287623138742428	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.6816167002574886	0.2785043649068404
map1	sll0555	map	methionine aminopeptidase	-1.3100090892650937	-1.6536419861785843	1.1228618849565264	1.1658899732782624	0.6652586483325006	0.1561979395060061	0.23188401580580967	1.3333723774889041	1	1	1	1	0.24298515164630696	-0
map2	slr0786	map	methionine aminopeptidase	-0.4346990058493416	-0.6047561241236509	1.0707991703924546	1.0378742273612194	0.6984100208815922	0.9143550542857183	0.06776502716558011	0.02351602057399853	0.125	0.125	0.487334301797712	0.487334301797712	0.12024854152080681	0.0375383502413436
map3_pepM	slr0918	map	methionine aminopeptidase	-0.43747762560344355	0.17361332511713254	0.19290046951554576	0.2502868454118542	0.05405695937378547	0.873632922859333	0.5543490673652401	0.010186068776799256	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.4321065551762536	0.176556063952048
mbpA	slr1803	mbpA	adenine-specific DNA methylase	-0.4562702293009496	0.25836766234509906	0.4988327100463135	0.14889387179616626	0.48928840640055	0.9143550542857183	0.1416422826920607	0.01004666016762978	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.5053252992757782	0.002173500913833683
mcpA	slr1044	ctr1	methyl-accepting chemotaxis protein;  required f or the biogenesis of thick pilli	0.3849641075237156	0.6054235501530196	0.19829008082884855	0.07625477418158003	0.23672765952564015	0.0189548347205997	0.24089167357291916	1.042708870815755	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.1558883668597875	0.06369502183888529
melB	sll1374	sll1374	hypothetical protein	-0.34293387432971056	0.2765155870006099	0.47072551627970516	0.27213994853773604	0.45352377927595783	0.873632922859333	0.11776347082847494	0.01622344820102338	0.125	0.125	0.487334301797712	0.487334301797712	-0.43801691470902365	0.13673706265397817
menA	slr1518	menA	phylloquinone biosynthesis protein;  probable 1;  4-dihydroxy-2-naphthoic acid phytyltransferase	-1.7113805203040926	-2.3428786362010614	1.1161074925889973	1.2326874656272173	0.16704207473650773	0.03815504224914742	1.3300406575787278	3.3232516591795576	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.4465366000572749	0.18245209097669088
menB	sll1127	menB	1; 4-dihydroxy-2-naphthoate synthase	-2.2757694608548378	-2.6374124880275476	1.2142444784911886	1.4647842913340265	0.019602630199945976	0.016128529540135998	3.8862988575966484	4.72731192671572	1	1	1	1	0.25572023688265394	-0
menD	sll0603	menD	menaquinone biosynthesis protein MenD	-1.8397933897394274	-1.6959151367020495	0.6121652484049448	0.6993310579766796	0.009809899642329289	0.010310564376866031	3.694922258678604	3.3693043853621383	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.10173728838800387	4.3759156646065554e-4
menE	slr0492	menE	O-succinylbenzoic acid-CoA ligase	0.36173034250704117	-0.08079164279408423	0.2563914556506863	0.38819188717866326	0.6652586483325006	0.5764319061134006	0.06402969654691443	0.019329561195537973	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.31291029663055947	0.07037997242312734
merA	slr1849	merA	probable mercuric reductase	0.047000252197930706	0.20312072700269726	0.1674627689253741	0.09212419728818484	0.8313727550868939	0.8308475819064807	0.0037696181847219645	0.016346879816989793	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.11039384641651395	4.7482508081781577e-4
merR2	sll0784	merR	nitrilase	0.130814839358736	0.25245968048892675	0.23108746766487726	0.037088597261728466	0.9647691158263495	0.4610569652166894	0.00203765142218783	0.08488840945052557	0.3125	0.3125	0.7175802139037434	0.7175802139037434	-0.08601589205951812	0.012397431364334636
merR3	slr0701	merR	transcriptional regulator	0.22549894560829944	0.25311145880726904	0.1353198487442339	0.10023231599853362	0.5602916101530038	0.5764319061134006	0.05673235081440198	0.060557419840771454	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.019524995328594447	8.398074517567021e-5
merR	sll0794	corR;  coaR	cobalt-dependent transcriptional regulator	0.2055180774577665	0.15823125762299708	0.0742293426872862	0.09600852889920326	0.7708972345456213	0.9525074466803449	0.023224264589554986	0.0033436828612567735	0.1875	0.1875	0.5957710522421193	0.5957710522421193	0.033436830965912	0.0075206321640354425
met3	slr1165	met3	sulfate adenylyltransferase	-2.660404701729788	-3.420414965720701	1.0803314916505447	1.7264885423409801	0.009809899642329289	0.009421249262526892	5.34298503535054	6.929389625076416	0.625	0.625	0.8977554024218906	0.8977554024218906	0.5374084114393527	0.025173270159161012
metH	slr0212	metH	5-methyltetrahydrofolate--homocysteine methyltr ansferase	-1.0595004412404705	-2.466950168457345	0.6150608443926937	0.7627485533021662	0.019602630199945976	0.009421249262526892	1.80929370274146	4.997773391301644	0.125	0.125	0.487334301797712	0.487334301797712	0.9952172462942085	0.3106799723733302
metS	slr0649	metS	methionyl-tRNA synthetase	-3.342407536885105	-1.4127025720893365	1.1296118016178816	1.411297204100754	0.00872410061899529	0.2284187409331184	6.88295076701441	0.9059213297238249	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-1.3645074662964358	0.5575293052062448
metX	sll0927	metX	S-adenosylmethionine synthetase	-1.485919006515199	-0.07710453474605919	0.9257711995793335	0.5573319427079847	0.05405695937378547	0.873632922859333	1.8828798714123336	0.004523800770456891	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.9961822664217026	0.40703390826020924
me	slr0721	me	malic enzyme	0.5721960778076963	-0.47011074193470404	0.2750911740649329	0.43887834224738104	0.13092199202511332	0.38697266406161857	0.5052419243828002	0.1938359260386845	0.125	0.125	0.487334301797712	0.487334301797712	0.7370222203168356	0.23007845161364293
mfd	sll0377	mfd	transcription-repair coupling factor	0.5608570608160589	-0.09416717792960094	0.5547320142491261	0.21794251633111253	0.48928840640055	0.5399302538694818	0.1741097035405048	0.025205006918829688	0.3125	0.3125	0.7175802139037434	0.7175802139037434	0.46317208105861213	0.06675678118674795
mgtC	slr0014	mgtC	Mg2+ transport ATPase	-0.36771706230037426	0.28477913986940184	0.6570893316154764	0.189319300230599	0.9458951075850284	0.9143550542857183	0.008882948726325854	0.011073673907674542	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.46138448925271713	0.02161215966846825
mgtE	slr1216	mgtE	Mg2+ transport protein	0.8360070552587849	0.04488201027318148	0.32937807203437847	0.2757927386539289	0.016428079366291867	0.9349326218034614	1.4917820311153045	0.0013114382691943173	0.0625	0.0625	0.39030686445607926	0.39030686445607926	0.5594098840758326	0.2285714162054633
miaA	sll0817	miaA	tRNA delta-2-isopentenylpyrophosphate (IPP) tra nsferase	-0.4989525613299947	-1.05732846447341	0.8086833046342478	0.8040202297518815	0.8313727550868939	0.11637526973709758	0.04001809693663641	0.9876920710307957	0.625	0.625	0.8977554024218906	0.8977554024218906	0.39483138756387176	0.0184946810933632
minC	sll0288	minC	septum site-determining protein MinC	-1.0089783114363293	-1.1485067916414375	0.5742971575087318	0.8239171787522017	0.05405695937378547	0.1561979395060061	1.278525239239301	0.9260693935765342	0.625	0.625	0.8977554024218906	0.8977554024218906	0.09866153452168498	0.0046215009106013
minD	sll0289	minD	septum site-determining protein MinD	-1.1074147043961204	-0.387921355743244	0.40553968481804537	0.2675320084567217	0.019602630199945976	0.07310742882854777	1.891116202501362	0.44069359116456547	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-0.5087586258510659	0.2078756255972049
minE	ssl0546	minE	septum site-determining protein MinE	-3.348176824116929	-3.082127469923026	1.6786003647876646	1.6854701910338252	0.014165882177057623	0.06272827143246135	6.189963247250187	3.706371334726674	0.125	0.125	0.487334301797712	0.487334301797712	-0.18812530248081033	0.05872764363267915
mltA	sll0016	mltA	probable membrane-bound lytic transglycosylase A	0.4701613730201416	0.468710758344423	0.3211941438608761	0.3249431434423917	0.6652586483325006	0.5764319061134006	0.08322301589055753	0.11213998098190583	1	1	1	1	0.001025739474089353	-0
mmsB	slr0229	mmsB	3-hydroxyisobutyrate dehydrogenase	-0.4831686314448989	0.1162677066328739	0.774470101559244	0.2142785121966187	0.8927347877322642	0.8914439249771854	0.02380936227915186	0.00580245271538307	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.42386549954442504	0.001823126710502574
mntA	sll1599	mntA	manganese transport system ATP-binding protein MntA	0.021661110587704768	0.036417365913252835	0.3166856973794726	0.25159543121661737	0.8624632381404762	0.4245195217857738	0.0013919301287400189	0.013550986842348983	0.625	0.625	0.8977554024218906	0.8977554024218906	-0.010434248205615143	4.887607700151024e-4
mntB	sll1600	mntB	manganese transport system membrane protein Mnt B	-0.13791209602184418	0.2964020102057033	0.3761268639870313	0.3209916401360681	0.6652586483325006	0.9525074466803449	0.02441174715183236	0.006263454746268946	0.8125	0.8125	0.9901450221364514	0.9901450221364514	-0.30710644967847334	0.0013209236703110284
mntC	sll1598	mntC	Mn transporter MntC	0.07509824994174745	0.3295555071152213	0.22578769539947305	0.22501386292788542	0.8624632381404762	0.6785485253288749	0.004825769033693987	0.055503438285892576	0.1875	0.1875	0.5957710522421193	0.5957710522421193	-0.1799284520694926	0.04046961583286598
moaA	slr0901	moaA	molybdopterin biosynthesis protein A	-3.086503005455516	-1.623506157732836	1.637649876282406	1.0328625965311564	0.012227041170706682	0.11637526973709758	5.903488325895334	1.5165809047437409	0.0625	0.0625	0.39030686445607926	0.39030686445607926	-1.0344949918792499	0.42268825074825794
